Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S3-12.2,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.51483065,-0.1296714,-71.14792617936084,101.64527871044844,-0.004282221,0.03149736,0.013607569,-0.015422791,0.43380862,0.2091929,-671964.3501664654,3.859690262004733,-671945.78732491,-671946.8475205861
S3-12.2,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13560148,-0.104064584,-186.18766808954038,13.198922457789475,-0.04308033,-0.051491886,-0.047286108,0.09210117,0.022327922,0.057214547,-672339.3165638602,3.623688081279397,-672332.8343146901,-672336.002245116
S3-12.3,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.15910658,-0.28040093,-195.27103667613278,14.99869081303436,0.16543674,0.08209467,0.12376571,0.068983376,-0.0149734765,0.02700495,-396972.4172952825,1.3172216080129147,-396967.45621843357,-396969.94812160253
S3-12.3,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.5152135,-0.11612406,-74.47890326488772,98.67753897978834,0.0076519027,0.019561522,0.013606712,-0.049722165,0.47454208,0.21240994,-671962.5758643742,5.48700793273747,-671942.0098641714,-671943.0460802261
S3-12.3,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.14938487,-0.12282556,-184.71793501997863,13.204462613160219,0.001284115,-0.008915052,-0.0038154684,0.032401517,0.005873114,0.019137315,-672339.5019805346,5.360645726323128,-672332.1469660485,-672335.1896579816
S3-12.4,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.15852211,-0.27970797,-196.60399265030554,13.725057855782557,0.16366598,0.07718219,0.120424084,0.082526356,-0.013597593,0.03446438,-396974.00976416224,1.665186993777752,-396967.8064235652,-396971.14410175715
S3-12.4,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.5231342,-0.115205504,-70.16895063198692,105.4255432045558,0.024229802,0.026483923,0.025356863,-0.03158039,0.45261848,0.21051905,-671968.0139294774,3.346377730369568,-671950.0114742364,-671951.3817958694
S3-12.4,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13678406,-0.10361469,-183.7688553128917,13.593013000829817,-0.041156083,-0.04878202,-0.044969052,0.058120072,0.0012280494,0.02967406,-672338.3591099741,3.403421124443412,-672332.5524941526,-672334.8303095979
S3-12.5,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.1618507,-0.28397948,-198.32602601000195,12.510623284522683,0.120581836,0.0572242,0.08890302,0.025731325,-0.012015745,0.00685779,-396971.50676041865,2.247695231810212,-396965.578412608,-396968.5203721804
S3-12.5,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.50304776,-0.12434992,-73.77138740749953,100.09890478204117,0.016933769,0.033706516,0.025320143,-0.027285725,0.4578737,0.21529399,-671967.265238039,4.290473606437445,-671945.7005218498,-671947.7387171575
S3-12.5,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13842581,-0.106647335,-184.6707054095253,12.781202390861258,-0.03309057,-0.04037691,-0.03673374,0.061194018,0.004335031,0.032764524,-672337.9938353453,4.079224478453398,-672331.7290549903,-672334.8317891792
S3-12.6,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.16213521,-0.28001705,-196.7099906878311,14.302405981907894,0.15711164,0.07968503,0.11839834,0.071483016,-0.012600899,0.029441059,-396972.81717716507,4.012418916448951,-396966.1614173236,-396969.94813137647
S3-12.6,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.53122395,-0.1172853,-69.97924767757814,103.02837656689479,-0.0072809383,0.020644195,0.0066816285,-0.0075783134,0.44971883,0.22107026,-671965.740518089,4.959810236468911,-671945.2406173733,-671948.3330654777
S3-12.6,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.1379501,-0.10442006,-183.01166044368148,14.19613285884274,-0.036638267,-0.042704962,-0.039671615,0.07252525,0.00839591,0.04046058,-672337.8994335621,2.1375600956380367,-672332.9827702082,-672334.9645720794
S3-12.7,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.1587294,-0.27951717,-196.7060893923479,13.6607988748688,0.16437814,0.077053145,0.12071564,0.08277282,-0.013304621,0.0347341,-396974.02764425287,2.0098946820944548,-396968.54391877505,-396971.14406052337
S3-12.7,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.5170146,-0.12441376,-72.08670353544208,96.65929667503168,0.010615259,0.02132389,0.015969574,0.0074444413,0.48302114,0.24523279,-671964.9992392922,5.9868747014552355,-671943.9608079379,-671945.7254203957
S3-12.7,product,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13573195,-0.105411045,-184.74350988830446,12.372270921154648,-0.038552515,-0.043215804,-0.04088416,0.05872953,0.0017493069,0.030239418,-672338.1977620041,3.6140894759446383,-672332.7214846596,-672335.0081075536
S3-12.8,reactant,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.16097207,-0.28450352,-199.1627953828264,13.256829690326638,0.12133524,0.058925897,0.09013057,0.027739093,-0.011325657,0.008206718,-396971.5014270164,3.342648059129715,-396965.7870493441,-396968.6950271785
S3-12.8,intermediate,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.558656,-0.11643653,-73.89995457638767,99.05727764164266,0.024784736,0.024205372,0.024495054,-0.030908406,0.50730497,0.23819828,-671968.2985360193,5.243473110720515,-671947.8655613291,-671950.2723278365
