Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S2-41.7,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.4604507,-0.11026259,-75.96545560458671,43.119290679727506,0.011220872,0.018542558,0.014881715,0.03905663,0.23260763,0.13583213,-1322487.549964279,8.073778863996267,-1322478.27947147,-1322481.427801525
S2-41.7,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12906556,-0.10953865,-152.98686549249422,-22.439045083465594,-0.018298507,-0.017061554,-0.01768003,0.0033635944,-0.00059475005,0.0013844222,-1322847.4214061142,2.539180662482977,-1322837.1944085744,-1322843.169470167
S2-41.8,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13983135,-0.27157363,-160.69403231416263,-23.74777816643256,0.03334728,0.025286034,0.029316656,-0.0013370812,-0.010179549,-0.0057583153,-1047479.9859804237,2.6339176036417484,-1047473.3406904698,-1047476.0784460204
S2-41.8,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.44344485,-0.1097553,-75.28100419644407,39.122577296840234,-0.004844621,0.011694573,0.003424976,0.04282534,0.22041367,0.13161951,-1322486.650568784,2.985415069386363,-1322477.4652583874,-1322481.5413943862
S2-41.8,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13216624,-0.09677358,-156.27590737614614,-22.525409805820072,-0.032200687,-0.03237933,-0.032290008,0.002085179,-0.004850939,-0.0013828799,-1322851.3317868374,12.863001856952906,-1322837.3858630618,-1322840.8578732053
S2-41.9,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.14041628,-0.2714759,-160.4528198336993,-23.55876992940986,0.03336677,0.025199428,0.029283099,-0.00045882165,-0.009763405,-0.005111113,-1047479.7872880937,2.2794241905212402,-1047470.0428080743,-1047475.9922850814
S2-41.9,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.43969378,-0.104993455,-77.83917401470401,41.598164092017576,-0.0065811276,0.013293147,0.0033560097,0.040768147,0.19806671,0.11941743,-1322489.4247423953,3.8245391100645065,-1322477.408036023,-1322483.3298588656
S2-41.9,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12894502,-0.10939447,-152.97807591195357,-22.45732999430128,-0.0183248,-0.017075323,-0.017700061,0.0034308434,-0.0005070418,0.0014619008,-1322847.4259950116,2.821932543069124,-1322839.4836608672,-1322843.2581275739
S2-41.10,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13021202,-0.2729378,-159.2572047064689,-24.58887281723446,0.039146006,0.02846317,0.033804588,-0.0020503253,-0.008804977,-0.005427651,-1047482.5901650109,1.9505067933350801,-1047474.5879116027,-1047479.5934088565
S2-41.10,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.44112453,-0.10546544,-77.81027243833749,41.24033824979169,-0.007903375,0.01154539,0.0018210076,0.034785777,0.190788,0.11278689,-1322493.704037084,3.378380112349987,-1322482.2589077877,-1322487.3406588868
S2-41.10,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12839085,-0.109752774,-155.36011695464111,-19.682014726980572,-0.019309074,-0.018009841,-0.018659458,0.0037575066,-0.0008147061,0.0014714003,-1322850.809614067,10.15287696570158,-1322839.815147327,-1322843.9451485043
S2-16.1,reactant,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)/[C:91]([H])=[C:92](\[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],0,-0.15650633,-0.11083251,-148.50691469240738,-26.14739442450893,-0.0044627786,-0.005926855,-0.0051948167,0.009075016,-0.0012495518,0.003912732,-918872.6072666199,2.1876653004437685,-918863.794210313,-918869.4746140685
S2-16.1,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])[S:93]C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],-1,-0.47998804,-0.036154866,-63.709870228162224,40.694877757443706,-0.012468681,-0.0003341213,-0.006401401,0.06357932,0.21976009,0.1416697,-1193867.7307138187,3.55074224434793,-1193856.2123109861,-1193862.5635692077
S2-16.1,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])[S:93]C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],0,-0.1411293,-0.06679548,-144.07534456174548,-25.19038277247423,-0.0268117,-0.026093967,-0.026452834,-0.0017427951,-0.0033349842,-0.0025388896,-1194238.3673707673,6.848098797723651,-1194228.1984930343,-1194233.8318602177
