Molecule,SMILES,Rotors,Conformers,ElapsedTime(s),Status
"14@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)OC)SC,11,100,0.05
"20@reactant",C=CC(=O)Nc1ccc(cc1)N,3,1,0.02
"20@intermediate",CSCCC(=O)Nc1ccc(cc1)N,5,14,0.04
"15@product",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3cnn4c3cccc4)Cl)OC)SC,11,100,0.04
"20@product",CSCCC(=O)Nc1ccc(cc1)N,5,14,0.00
"21@reactant",C=CC(=O)Nc1ccc(cc1)F,3,1,0.01
"21@intermediate",CSCCC(=O)Nc1ccc(cc1)F,5,14,0.01
"21@product",CSCCC(=O)Nc1ccc(cc1)F,5,14,0.01
"16@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2nccc(n2)c3cnn4c3cccc4)OC)SC,11,100,0.02
"22@reactant",C=CC(=O)NCc1ccccc1,4,6,0.00
"14@product",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)OC)SC,11,100,0.03
"18@reactant",C[NH+](C)C/C=C/C(=O)Nc1ccc(c(c1)Nc2nccc(n2)c3cnn4c3cccc4)OC,9,100,0.02
"23@reactant",CN(c1ccccc1)C(=O)C=C,3,4,0.00
"15@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3cnn4c3cccc4)Cl)OC)SC,11,100,0.02
"24@reactant",C=CC(=O)Nc1ccccc1,3,1,0.00
"22@intermediate",CSCCC(=O)NCc1ccccc1,6,65,0.03
"24@intermediate",CSCCC(=O)Nc1ccccc1,5,16,0.00
"24@product",CSCCC(=O)Nc1ccccc1,5,16,0.00
"23@intermediate",CN(c1ccccc1)C(=O)CCSC,5,34,0.01
"25@reactant",Cc1ccccc1NC(=O)C=C,3,3,0.00
"22@product",CSCCC(=O)NCc1ccccc1,6,65,0.01
"23@product",CN(c1ccccc1)C(=O)CCSC,5,34,0.01
"26@reactant",COc1ccc(cc1)NC(=O)C=C,4,2,0.00
"25@intermediate",Cc1ccccc1NC(=O)CCSC,5,25,0.01
"25@product",Cc1ccccc1NC(=O)CCSC,5,25,0.00
"27@reactant",C=CC(=O)Nc1ccccc1C#N,3,3,0.01
"28@reactant",C=CC(=O)Nc1cccc(c1)F,3,2,0.01
"26@intermediate",COc1ccc(cc1)NC(=O)CCSC,6,24,0.01
"27@intermediate",CSCCC(=O)Nc1ccccc1C#N,5,27,0.00
"26@product",COc1ccc(cc1)NC(=O)CCSC,6,24,0.00
"27@product",CSCCC(=O)Nc1ccccc1C#N,5,27,0.00
"29@reactant",Cc1ccc(cc1)NC(=O)C=C,3,1,0.01
"28@intermediate",CSCCC(=O)Nc1cccc(c1)F,5,34,0.00
"30@reactant",C=CC(=O)Nc1ccccn1,3,1,0.00
"28@product",CSCCC(=O)Nc1cccc(c1)F,5,34,0.00
"29@intermediate",Cc1ccc(cc1)NC(=O)CCSC,5,14,0.00
"29@product",Cc1ccc(cc1)NC(=O)CCSC,5,14,0.00
"30@intermediate",CSCCC(=O)Nc1ccccn1,5,13,0.01
"31@reactant",C=CC(=O)Nc1ccc(cc1)C#N,3,1,0.00
"30@product",CSCCC(=O)Nc1ccccn1,5,13,0.00
"16@product",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2nccc(n2)c3cnn4c3cccc4)OC)SC,11,100,0.03
"31@product",CSCCC(=O)Nc1ccc(cc1)C#N,5,14,0.00
"33@reactant",CC(=C)C(=O)Nc1ccccc1,3,1,0.00
"31@intermediate",CSCCC(=O)Nc1ccc(cc1)C#N,5,14,0.00
"32@reactant",CC(=C)C(=O)NC(C)(C)c1ccccc1,4,5,0.00
"34@reactant",CC(=CC(=O)Nc1ccccc1)C,3,3,0.02
"35@reactant",C/C=C/C(=O)Nc1ccccc1,3,1,0.02
"33@intermediate",C[C@H](CSC)C(=O)Nc1ccccc1,5,15,0.02
"33@product",C[C@H](CSC)C(=O)Nc1ccccc1,5,15,0.00
"34@intermediate",CC(C)(CC(=O)Nc1ccccc1)SC,5,19,0.00
"34@product",CC(C)(CC(=O)Nc1ccccc1)SC,5,19,0.00
"35@intermediate",C[C@@H](CC(=O)Nc1ccccc1)SC,5,22,0.03
"35@product",C[C@@H](CC(=O)Nc1ccccc1)SC,5,22,0.02
"32@intermediate",C[C@@H](CSC)C(=O)NC(C)(C)c1ccccc1,6,53,0.07
"32@product",C[C@@H](CSC)C(=O)NC(C)(C)c1ccccc1,6,53,0.01
"18@product",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2nccc(n2)c3cnn4c3cccc4)OC)SC,11,100,0.02
"18@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2nccc(n2)c3cnn4c3cccc4)OC)SC,11,100,0.07
"36@reactant",C[NH+](C)C/C=C/C(=O)Nc1cccc(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl,8,100,0.14
"37@reactant",COc1ccc(cc1Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)NC(=O)C=C,7,100,0.02
"37@intermediate",COc1ccc(cc1Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)NC(=O)CCSC,9,100,0.04
"37@product",COc1ccc(cc1Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)NC(=O)CCSC,9,100,0.07
"36@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1cccc(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)SC,10,100,0.07
"36@product",C[NH+](C)C[C@H](CC(=O)Nc1cccc(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)SC,10,100,0.02
"38@intermediate",C[NH+](C)Cc1cc(c(cc1NC(=O)CCSC)Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)OC,11,100,0.12
"38@product",C[NH+](C)Cc1cc(c(cc1NC(=O)CCSC)Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)OC,11,100,0.06
"38@reactant",C[NH+](C)Cc1cc(c(cc1NC(=O)C=C)Nc2ncc(c(n2)c3c[nH+]c4n3cccc4)Cl)OC,9,94,0.02
"41@reactant",Cn1c(cc(n1)Nc2ncc(c(n2)c3cnn4c3cccc4)Cl)NC(=O)C=C,6,63,0.03
"39@reactant",Cc1cccn2c1[nH+]cc2c3c(cnc(n3)Nc4cc(ccc4OC)NC(=O)/C=C/C[NH+](C)C)Cl,9,100,0.08
"40@reactant",C[NH+](C)C/C=C/C(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3cnn4c3cccc4)C#N)OC,9,100,0.04
"41@intermediate",Cn1c(cc(n1)Nc2ncc(c(n2)c3cnn4c3cccc4)Cl)NC(=O)CCSC,8,100,0.13
"41@product",Cn1c(cc(n1)Nc2ncc(c(n2)c3cnn4c3cccc4)Cl)NC(=O)CCSC,8,100,0.02
"39@product",Cc1cccn2c1[nH+]cc2c3c(cnc(n3)Nc4cc(ccc4OC)NC(=O)C[C@@H](C[NH+](C)C)SC)Cl,11,100,0.05
"40@intermediate",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3cnn4c3cccc4)C#N)OC)SC,11,100,0.07
"40@product",C[NH+](C)C[C@H](CC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3cnn4c3cccc4)C#N)OC)SC,11,100,0.02
"39@intermediate",Cc1cccn2c1[nH+]cc2c3c(cnc(n3)Nc4cc(ccc4OC)NC(=O)C[C@@H](C[NH+](C)C)SC)Cl,11,100,0.02
"42@reactant",COc1ccc(cc1Nc2ncc(c(n2)Nc3ccccc3C(=O)NOC)Cl)NC(=O)C=C,11,100,0.05
"43@reactant",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cccc(c3)NC(=O)C=C)Cl,9,100,0.01
"43@intermediate",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cccc(c3)NC(=O)CCSC)Cl,11,100,0.15
"42@intermediate",COc1ccc(cc1Nc2ncc(c(n2)Nc3ccccc3C(=O)NOC)Cl)NC(=O)CCSC,13,100,0.04
"43@product",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cccc(c3)NC(=O)CCSC)Cl,11,100,0.02
"42@product",COc1ccc(cc1Nc2ncc(c(n2)Nc3ccccc3C(=O)NOC)Cl)NC(=O)CCSC,13,100,0.03
"44@reactant",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)C=C)Cl,10,79,0.05
"44@intermediate",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)CCSC)Cl,12,100,0.09
"44@product",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)CCSC)Cl,12,100,0.02
"45@reactant",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)/C=C/C[NH+](C)C)Cl,12,100,0.16
"45@intermediate",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)C[C@@H](C[NH+](C)C)SC)Cl,14,100,0.21
"47@reactant",C[N@H+]1CCC=C(C1)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC,7,100,0.06
"47@intermediate",C[N@H+]1CC[C@H]([C@H](C1)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC)SC,8,100,0.03
"47@product",C[N@H+]1CC[C@H]([C@H](C1)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC)SC,8,100,0.02
"45@product",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)C[C@@H](C[NH+](C)C)SC)Cl,14,100,0.05
"46@reactant",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)C(=C)C[NH+]4CCOCC4)Cl,12,100,0.04
"48@reactant",C[N@@H+]1CCC(=CC1)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC,7,100,0.22
"48@intermediate",C[N@H+]1CC[C@@H]([C@H](C1)SC)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC,8,100,0.10
"46@intermediate",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)[C@@H](C[NH+]4CCOCC4)CSC)Cl,14,100,0.02
"46@product",CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3cc(ccc3OC)NC(=O)[C@@H](C[NH+]4CCOCC4)CSC)Cl,14,100,0.03
"48@product",C[N@H+]1CC[C@@H]([C@H](C1)SC)C(=O)Nc2ccc(c(c2)Nc3ncc(c(n3)c4cnn5c4cccc5)Cl)OC,8,100,0.02
"55@reactant",Cc1cccc(c1)Nc2c3cc(ccc3ncn2)NC(=O)C=C,5,29,0.02
"53@intermediate",CCOc1cc2c(cc1NC(=O)C[C@@H](C[NH+](C)C)SC)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)F,11,100,0.08
"53@product",CCOc1cc2c(cc1NC(=O)C[C@@H](C[NH+](C)C)SC)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)F,11,100,0.05
"54@reactant",CCOc1cc2c(cc1NC(=O)/C=C/C[NH+](C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4ccccn4,12,100,0.06
"55@intermediate",Cc1cccc(c1)Nc2c3cc(ccc3ncn2)NC(=O)CCSC,7,100,0.20
"53@reactant",CCOc1cc2c(cc1NC(=O)/C=C/C[NH+](C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)F,9,96,0.02
"55@product",Cc1cccc(c1)Nc2c3cc(ccc3ncn2)NC(=O)CCSC,7,100,0.01
"54@intermediate",CCOc1cc2c(cc1NC(=O)C[C@@H](C[NH+](C)C)SC)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4ccccn4,14,100,0.23
"54@product",CCOc1cc2c(cc1NC(=O)C[C@@H](C[NH+](C)C)SC)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4ccccn4,14,100,0.10
