  0.1944624900E+02 -0.1512017600E+01 -0.4647632000E+00   -0.05321813
  0.1531062100E+02 -0.1512017600E+01 -0.4647632000E+00   -0.00503814
  0.1794147400E+02  0.1118835200E+01 -0.4647632000E+00   -0.03267142
  0.1794147400E+02 -0.3016792700E+01 -0.4647632000E+00   -0.03385825
  0.1681539600E+02 -0.3016792700E+01 -0.4647632000E+00   -0.02249677
  0.1849294600E+02  0.1812649000E+01  0.1603050800E+01   -0.01847427
  0.1849294600E+02 -0.3710606500E+01  0.1603050800E+01    0.01132450
  0.2014006300E+02  0.1655319400E+00  0.1603050800E+01   -0.03322980
  0.2014006300E+02 -0.2063489500E+01  0.1603050800E+01   -0.01672359
  0.1849294600E+02 -0.9489787700E+00 -0.1158577000E+01   -0.05306787
  0.1626392400E+02 -0.9489787700E+00 -0.1158577000E+01   -0.02713457
  0.2014006300E+02 -0.9489787700E+00  0.2717561500E+01    0.00610085
  0.2014006300E+02 -0.9489787700E+00  0.4885400400E+00   -0.04806102
  0.1737843500E+02  0.1655319400E+00 -0.1158577000E+01   -0.03680499
  0.1737843500E+02 -0.2063489500E+01 -0.1158577000E+01   -0.04080902
  0.1737843500E+02  0.1812649000E+01  0.2717561500E+01    0.01271517
  0.1737843500E+02  0.1812649000E+01  0.4885400400E+00   -0.00205433
  0.1737843500E+02 -0.3710606500E+01  0.4885400400E+00   -0.00863175
  0.1743621300E+02 -0.5720238900E+01  0.5427178600E+01    0.00558123
  0.1743621300E+02 -0.2742199000E+01  0.8405218500E+01   -0.02421216
  0.1915558500E+02 -0.1022826800E+01  0.7146550700E+01    0.01286226
  0.1571684100E+02 -0.1022826800E+01  0.7146550700E+01    0.01254013
  0.1915558500E+02 -0.4461571100E+01  0.7146550700E+01    0.01915526
  0.1571684100E+02 -0.4461571100E+01  0.7146550700E+01   -0.01993027
  0.1853690500E+02 -0.1641506900E+01  0.7966012200E+01   -0.00783216
  0.1633552100E+02 -0.1641506900E+01  0.7966012200E+01   -0.01411910
  0.1853690500E+02 -0.3842891000E+01  0.7966012200E+01   -0.00768733
  0.1633552100E+02 -0.3842891000E+01  0.7966012200E+01   -0.02690822
  0.1853690500E+02 -0.2033653900E+00  0.6527870600E+01    0.01914921
  0.1853690500E+02 -0.5281032500E+01  0.6527870600E+01    0.01271887
  0.1633552100E+02 -0.5281032500E+01  0.6527870600E+01   -0.01660323
  0.1633552100E+02 -0.5281032500E+01  0.4326486600E+01    0.01561651
  0.1489738000E+02 -0.3842891000E+01  0.6527870600E+01    0.00199736
  0.1950402700E+02 -0.6743850100E+00  0.5990217400E+01    0.04098326
  0.1536839900E+02 -0.4810012900E+01  0.5990217400E+01   -0.00496648
  0.1536839900E+02 -0.4810012900E+01  0.4864139800E+01    0.01420373
  0.1950402700E+02 -0.2179160200E+01  0.7494992500E+01    0.01587498
  0.1536839900E+02 -0.2179160200E+01  0.7494992500E+01   -0.00428752
  0.1950402700E+02 -0.3305237800E+01  0.7494992500E+01    0.01992320
  0.1536839900E+02 -0.3305237800E+01  0.7494992500E+01   -0.01430057
  0.1799925200E+02 -0.6743850100E+00  0.7494992500E+01   -0.00199898
  0.1687317500E+02 -0.6743850100E+00  0.7494992500E+01   -0.00085070
  0.1799925200E+02 -0.4810012900E+01  0.7494992500E+01   -0.01062023
  0.1687317500E+02 -0.4810012900E+01  0.7494992500E+01   -0.02300719
  0.1632170300E+02 -0.5503826700E+01  0.5427178600E+01   -0.00343251
  0.1855072400E+02 -0.2742199000E+01  0.8188806300E+01   -0.01089839
  0.1632170300E+02 -0.2742199000E+01  0.8188806300E+01   -0.02422605
  0.1743621300E+02 -0.1627688200E+01  0.8188806300E+01   -0.01800659
  0.1743621300E+02 -0.3856709700E+01  0.8188806300E+01   -0.02398430
  0.1743621300E+02  0.1942876200E-01  0.6541689300E+01    0.02223447
  0.1743621300E+02 -0.5503826700E+01  0.6541689300E+01   -0.00836269
  0.1743621300E+02 -0.5503826700E+01  0.4312667900E+01    0.02334383
  0.1296730300E+02  0.5106998900E+01  0.7047272900E+00   -0.03393802
  0.1296730300E+02  0.2128958900E+01 -0.2273312600E+01   -0.01129937
  0.1468667600E+02  0.3848331100E+01  0.2424099400E+01   -0.01282606
  0.1124793100E+02  0.3848331100E+01  0.2424099400E+01   -0.02334126
  0.1406799500E+02  0.3229651000E+01  0.3243560900E+01   -0.00812083
  0.1186661100E+02  0.3229651000E+01  0.3243560900E+01   -0.01373207
  0.1186661100E+02  0.1028266900E+01 -0.1834106300E+01   -0.00606655
  0.1406799500E+02  0.4667792500E+01  0.1805419300E+01   -0.02964050
  0.1186661100E+02  0.4667792500E+01  0.1805419300E+01   -0.03503182
  0.1406799500E+02  0.4667792500E+01 -0.3959647500E+00   -0.01427495
  0.1503511700E+02  0.2691997700E+01  0.2772541200E+01    0.01533216
  0.1353034200E+02  0.4196772900E+01  0.2772541200E+01   -0.03139664
  0.1240426500E+02  0.4196772900E+01  0.2772541200E+01   -0.03454205
  0.1353034200E+02  0.4196772900E+01 -0.1363086700E+01   -0.01383748
  0.1353034200E+02  0.6114498000E-01 -0.1363086700E+01    0.02445875
  0.1408181400E+02  0.4890586700E+01  0.7047272900E+00   -0.02407074
  0.1185279300E+02  0.2128958900E+01 -0.2056900400E+01   -0.01062638
  0.1296730300E+02  0.3243469600E+01  0.3466355000E+01   -0.01315544
  0.1296730300E+02  0.3243469600E+01 -0.2056900400E+01   -0.01440841
  0.1296730300E+02  0.1014448200E+01 -0.2056900400E+01   -0.00160774
  0.1296730300E+02  0.4890586700E+01  0.1819238000E+01   -0.03993243
  0.1296730300E+02  0.4890586700E+01 -0.4097834200E+00   -0.02357891
  0.8266679100E+01  0.6317416500E+01 -0.6563838100E+00   -0.05966388
  0.8266679100E+01  0.3339376500E+01 -0.3634423700E+01   -0.05708046
  0.6547307000E+01  0.5058748700E+01  0.1062988300E+01   -0.06241164
  0.6547307000E+01  0.5058748700E+01 -0.2375756000E+01   -0.06817893
  0.9986051300E+01  0.1620004400E+01 -0.2375756000E+01   -0.00229007
  0.9367371200E+01  0.4440068600E+01  0.1882449800E+01   -0.02338741
  0.7165987100E+01  0.4440068600E+01  0.1882449800E+01   -0.04859246
  0.9367371200E+01  0.4440068600E+01 -0.3195217400E+01   -0.04448819
  0.7165987100E+01  0.4440068600E+01 -0.3195217400E+01   -0.06799479
  0.9367371200E+01  0.2238684500E+01 -0.3195217400E+01   -0.02970637
  0.7165987100E+01  0.2238684500E+01 -0.3195217400E+01   -0.04151748
  0.9367371200E+01  0.5878210100E+01  0.4443082200E+00   -0.03500487
  0.7165987100E+01  0.5878210100E+01  0.4443082200E+00   -0.06937485
  0.9367371200E+01  0.5878210100E+01 -0.1757075800E+01   -0.03793189
  0.7165987100E+01  0.5878210100E+01 -0.1757075800E+01   -0.07069951
  0.5727845600E+01  0.4440068600E+01  0.4443082200E+00   -0.05158549
  0.6198865200E+01  0.5407190500E+01 -0.9334500200E-01   -0.06741772
  0.6198865200E+01  0.5407190500E+01 -0.1219422600E+01   -0.06759338
  0.6198865200E+01  0.3902415400E+01  0.1411430100E+01   -0.03942697
  0.6198865200E+01  0.3902415400E+01 -0.2724197800E+01   -0.05555339
  0.8829718000E+01  0.5407190500E+01  0.1411430100E+01   -0.04495679
  0.7703640300E+01  0.5407190500E+01  0.1411430100E+01   -0.06016563
  0.8829718000E+01  0.5407190500E+01 -0.2724197800E+01   -0.05370193
  0.7703640300E+01  0.5407190500E+01 -0.2724197800E+01   -0.06802245
  0.9381189900E+01  0.6101004300E+01 -0.6563838100E+00   -0.03528195
  0.7152168400E+01  0.6101004300E+01 -0.6563838100E+00   -0.07089352
  0.5505051400E+01  0.4453887300E+01 -0.6563838100E+00   -0.04875685
  0.9381189900E+01  0.3339376500E+01 -0.3418011500E+01   -0.04145782
  0.7152168400E+01  0.3339376500E+01 -0.3418011500E+01   -0.05944602
  0.8266679100E+01  0.4453887300E+01  0.2105243900E+01   -0.03945243
  0.8266679100E+01  0.4453887300E+01 -0.3418011500E+01   -0.06285589
  0.8266679100E+01  0.2224865800E+01 -0.3418011500E+01   -0.04209082
  0.8266679100E+01  0.6101004300E+01  0.4581269000E+00   -0.05909572
  0.8266679100E+01  0.6101004300E+01 -0.1770894500E+01   -0.06037958
  0.4117503500E+01 -0.3404636200E+01 -0.2972130000E+01    0.01356247
  0.3602444400E+01 -0.2113850000E+01 -0.1681343800E+01    0.02206954
 -0.1799790700E+01 -0.5829570400E+01 -0.3632408000E+01   -0.00461289
 -0.2279866900E+01 -0.5516814900E+01 -0.1486317600E+01   -0.00485176
  0.3228808100E+01 -0.3500499900E+01  0.5299973800E+00    0.02223688
 -0.7829307900E-01 -0.8494115800E+01 -0.1955314200E+00    0.00596895
  0.4189794000E+01 -0.4226028700E+01 -0.1955314200E+00    0.01619682
 -0.1764807700E+01 -0.4226028700E+01 -0.1955314200E+00   -0.00150292
 -0.1764807700E+01 -0.6807601100E+01 -0.1955314200E+00    0.00087522
  0.4189794000E+01 -0.4226028700E+01 -0.2777103800E+01    0.01167305
 -0.1764807700E+01 -0.6807601100E+01 -0.2777103800E+01   -0.00477215
  0.3637427300E+01 -0.3091880800E+01 -0.8260396300E+00    0.01752798
 -0.1212441000E+01 -0.7941749100E+01 -0.8260396300E+00    0.00007612
 -0.1212441000E+01 -0.7941749100E+01 -0.2146595600E+01   -0.00275784
  0.3637427300E+01 -0.4856536900E+01  0.9386165500E+00    0.01732671
  0.3637427300E+01 -0.6177092900E+01  0.9386165500E+00    0.01428210
  0.1872771100E+01 -0.3091880800E+01  0.9386165500E+00    0.01812956
  0.1872771100E+01 -0.7941749100E+01  0.9386165500E+00    0.01775552
  0.4451065600E+01 -0.4209823500E+01 -0.1486317600E+01    0.01234830
 -0.2026079400E+01 -0.6823806400E+01 -0.1486317600E+01   -0.00389255
  0.4451065600E+01 -0.5516814900E+01 -0.1793262000E+00    0.01199274
 -0.2026079400E+01 -0.5516814900E+01 -0.1793262000E+00   -0.00075837
  0.5912618600E+01 -0.7600190800E+01 -0.2560991200E+01    0.01071168
  0.4039435400E+00 -0.9616505800E+01 -0.5446762300E+00    0.00978252
  0.1129472300E+01 -0.1057749200E+02 -0.3851777400E+01    0.00442894
  0.5397559400E+01 -0.6309404600E+01 -0.1270205000E+01    0.01111626
 -0.5570423300E+00 -0.8890977000E+01 -0.1270205000E+01    0.00132649
 -0.5570423300E+00 -0.8890977000E+01 -0.3851777400E+01    0.00102214
  0.4845192700E+01 -0.5175256600E+01 -0.1900713200E+01    0.01019911
 -0.4675630800E-02 -0.1002512500E+02 -0.1900713200E+01    0.00434233
  0.4845192700E+01 -0.5175256600E+01 -0.3221269200E+01    0.01181763
  0.4845192700E+01 -0.1002512500E+02 -0.3221269200E+01    0.00186242
 -0.4675630800E-02 -0.1002512500E+02 -0.3221269200E+01    0.00278663
  0.4845192700E+01 -0.6939912800E+01 -0.1360570500E+00    0.01195990
  0.1113267100E+01 -0.1083876300E+02 -0.2560991200E+01    0.00837637
  0.5658831100E+01 -0.6293199300E+01 -0.2560991200E+01    0.01129695
  0.5658831100E+01 -0.8907182200E+01 -0.2560991200E+01    0.00861599
 -0.8183139700E+00 -0.8907182200E+01 -0.2560991200E+01   -0.00056151
  0.3727250000E+01 -0.7600190800E+01  0.6775812900E+00    0.01508965
  0.5658831100E+01 -0.7600190800E+01 -0.1253999800E+01    0.01142474
 -0.8183139700E+00 -0.7600190800E+01 -0.3867982700E+01   -0.00097984
  0.2420258500E+01 -0.1083876300E+02 -0.3867982700E+01    0.00188643
  0.6520904700E+01 -0.7566345600E+01 -0.5116279200E+01    0.00464402
 -0.4638153300E+00 -0.7566345600E+01 -0.5116279200E+01    0.00292448
  0.1012229700E+01 -0.9582660600E+01 -0.7132594200E+01    0.00162804
  0.1737758500E+01 -0.8857131800E+01 -0.8093580100E+01    0.00136856
  0.6005845600E+01 -0.6275559400E+01 -0.3825493000E+01    0.01309259
  0.6005845600E+01 -0.8857131800E+01 -0.3825493000E+01    0.00078002
  0.6005845600E+01 -0.6275559400E+01 -0.6407065400E+01    0.00967299
  0.5124382100E-01 -0.8857131800E+01 -0.6407065400E+01    0.00611714
  0.5453478900E+01 -0.5141411400E+01 -0.4456001200E+01    0.01205737
  0.6036105200E+00 -0.9991279800E+01 -0.4456001200E+01    0.00594002
  0.6036105200E+00 -0.9991279800E+01 -0.5776557200E+01    0.00442965
  0.1721553300E+01 -0.1080491800E+02 -0.5116279200E+01   -0.00504735
  0.6267117200E+01 -0.6259354100E+01 -0.5116279200E+01    0.01200047
 -0.2100278200E+00 -0.8873337000E+01 -0.5116279200E+01    0.00477123
  0.6267117200E+01 -0.7566345600E+01 -0.3809287800E+01    0.01062210
  0.6267117200E+01 -0.7566345600E+01 -0.6423270600E+01   -0.00356917
  0.3028544700E+01 -0.1080491800E+02 -0.3809287800E+01   -0.00089261
  0.5939190900E+01 -0.5492801600E+01 -0.6621328000E+01    0.00888007
  0.4305158700E+00 -0.7509116600E+01 -0.8637643000E+01    0.00511366
  0.3737617100E+01 -0.2515500800E+01 -0.7912114300E+01    0.01145182
  0.5424131700E+01 -0.4202015400E+01 -0.5330541800E+01    0.00971698
 -0.5304700000E+00 -0.6783587800E+01 -0.5330541800E+01    0.00212676
  0.5424131700E+01 -0.4202015400E+01 -0.7912114300E+01    0.01001879
  0.5424131700E+01 -0.6783587800E+01 -0.7912114300E+01    0.00543619
 -0.5304700000E+00 -0.6783587800E+01 -0.7912114300E+01    0.00321860
  0.4871765000E+01 -0.3067867400E+01 -0.5961050100E+01    0.00913612
  0.4871765000E+01 -0.3067867400E+01 -0.7281606000E+01    0.00890307
  0.2189669300E-01 -0.7917735800E+01 -0.7281606000E+01    0.00472504
  0.2189669300E-01 -0.4832523600E+01 -0.9046262200E+01    0.00835622
  0.2189669300E-01 -0.6153079600E+01 -0.9046262200E+01    0.00671103
  0.1786552900E+01 -0.3067867400E+01 -0.9046262200E+01    0.01817175
  0.1786552900E+01 -0.7917735800E+01 -0.9046262200E+01    0.00700950
  0.5685403400E+01 -0.4185810200E+01 -0.6621328000E+01    0.00869580
 -0.7917416500E+00 -0.6799793100E+01 -0.6621328000E+01    0.00118871
  0.5685403400E+01 -0.5492801600E+01 -0.7928319500E+01    0.00916423
 -0.7917416500E+00 -0.5492801600E+01 -0.7928319500E+01    0.00305816
  0.3252341300E+01 -0.1392688800E+01 -0.7566355800E+01    0.01613927
  0.4213327100E+01 -0.2118217600E+01 -0.4259254600E+01    0.02134912
  0.4213327100E+01 -0.2118217600E+01 -0.6840827000E+01    0.01088015
 -0.1741274600E+01 -0.4699790000E+01 -0.6840827000E+01    0.00334989
 -0.1188907900E+01 -0.5833938000E+01 -0.4889762800E+01   -0.00146239
  0.3660960400E+01 -0.9840696400E+00 -0.6210318800E+01    0.01822411
 -0.1188907900E+01 -0.5833938000E+01 -0.6210318800E+01   -0.00052995
 -0.1188907900E+01 -0.4069281800E+01 -0.7974975000E+01    0.00711420
  0.2543017700E+01 -0.1704313000E+00 -0.5550040800E+01    0.02630317
  0.4474598800E+01 -0.2102012400E+01 -0.5550040800E+01    0.01445568
 -0.2002546300E+01 -0.2102012400E+01 -0.5550040800E+01    0.00955085
 -0.2002546300E+01 -0.4715995200E+01 -0.5550040800E+01   -0.00030940
 -0.7096517500E-01 -0.3409003800E+01 -0.8788613400E+01    0.01274904
  0.4474598800E+01 -0.3409003800E+01 -0.4243049400E+01    0.01184799
 -0.2002546300E+01 -0.3409003800E+01 -0.6857032300E+01    0.01012768
  0.6951414800E+01 -0.9564561600E+01 -0.6145932600E+01   -0.03968245
  0.4191894900E+01 -0.1232408100E+02 -0.6145932600E+01   -0.05237899
  0.4191894900E+01 -0.9564561600E+01 -0.8905452500E+01   -0.03879411
  0.5785104500E+01 -0.1115777100E+02 -0.4552723100E+01   -0.04105631
  0.2598685400E+01 -0.1115777100E+02 -0.4552723100E+01   -0.01467410
  0.5785104500E+01 -0.7971352000E+01 -0.7739142200E+01   -0.01898170
  0.5785104500E+01 -0.1115777100E+02 -0.7739142200E+01   -0.05551384
  0.2598685400E+01 -0.1115777100E+02 -0.7739142200E+01   -0.04080913
  0.5211821300E+01 -0.1058448800E+02 -0.3793391400E+01   -0.02184152
  0.5211821300E+01 -0.8544635200E+01 -0.8498473800E+01   -0.02903895
  0.3171968500E+01 -0.8544635200E+01 -0.8498473800E+01   -0.00709066
  0.5211821300E+01 -0.1058448800E+02 -0.8498473800E+01   -0.05272828
